location,price,floor_size,bathrooms,bedrooms,parking
"['Nooitgedacht', 'Meadowridge', 'Cape Town City Centre', 'Camps Bay', 'Gardens', 'Sea Point', 'Gardens', 'Observatory', 'De Waterkant', 'Green Point', 'Lansdowne', 'Sea Point', 'Zonnebloem', 'Sea Point', 'Pelican Park', 'Camps Bay', 'Observatory', 'Woodstock', 'Constantia', 'Sea Point', 'Zonnebloem']","['\n\n            R 780\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 4\xa0495\xa0000\n        ', '\n\n            R 20\xa0000\xa0000\n        ', '\n\n            R 2\xa0850\xa0000\n        ', '\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 8\xa0450\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 6\xa0500\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 3\xa0395\xa0000\n        ', '\n\n            R 2\xa0025\xa0000\n        ', '\n\n            R 3\xa0127\xa0200\n        ', '\n\n            R 3\xa0195\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 17\xa0300\xa0000\n        ', '\n\n            R 3\xa0295\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ', '\n\n            R 19\xa0995\xa0000\n        ', '\n\n            R 6\xa0990\xa0000\n        ', '\n\n            R 3\xa0127\xa0200\n        ']","['90 m²', '806 m²', '77 m²', '490 m²', '74 m²', '479 m²', '300 m²', '61 m²', '96 m²', '56 m²', '627 m²', '56 m²', '83 m²', '72 m²', '331 m²', '595 m²', '273 m²', '130 m²', '2 527 m²', '102 m²', '83 m²']","['1', '2', '2', '4', None, '4', '3', '2', '2', '1', '2', '1', '1', '2', '2', '3', '2', '1', '5', '1.5', '1']","['3', '3', '2', '4', None, '4', None, '2', '2', '1', '4', '1', '1', '2', '4', '4', '3', '2', '4', '2', '1']","['3', '4', '1', '2', None, '2', None, '1', '2', '2', '4', '1', '1', None, '4', '2', '1', '1', '3', '1', '1']"
"['Lansdowne', 'Sea Point', 'Sea Point', 'Pelican Park', 'Camps Bay', 'Observatory', 'Woodstock', 'Constantia', 'Sea Point', 'Zonnebloem', 'Pelican Park', 'Sea Point', 'De Waterkant', 'Observatory', 'Foreshore', 'Green Point', 'Sea Point', 'Pelican Park', 'Observatory', 'Cape Town City Centre', 'Green Point']","['\n\n            R 3\xa0395\xa0000\n        ', '\n\n            R 2\xa0025\xa0000\n        ', '\n\n            R 3\xa0195\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 17\xa0300\xa0000\n        ', '\n\n            R 3\xa0295\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ', '\n\n            R 19\xa0995\xa0000\n        ', '\n\n            R 6\xa0990\xa0000\n        ', '\n\n            R 3\xa0127\xa0200\n        ', '\n\n            R 370\xa0000\n        ', '\n\n            R 5\xa0995\xa0000\n        ', '\n\n            R 3\xa0795\xa0000\n        ', '\n\n            R 1\xa0899\xa0500\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 3\xa0190\xa0000\n        ', '\n\n            R 4\xa0000\xa0000\n        ', '\n\n            R 499\xa0000\n        ', '\n\n            R 1\xa0899\xa0500\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 11\xa0495\xa0000\n        ']","['627 m²', '56 m²', '72 m²', '331 m²', '595 m²', '273 m²', '130 m²', '2 527 m²', '102 m²', '83 m²', '83 m²', '381 m²', '100 m²', '115 m²', '55 m²', '118 m²', '103 m²', None, '115 m²', '87 m²', '156 m²']","['2', '1', '2', '2', '3', '2', '1', '5', '1.5', '1', '1', '3', '2', '1.5', '1', '1.5', '1', '1', '1.5', '2', '4']","['4', '1', '2', '4', '4', '3', '2', '4', '2', '1', '2', '9', '2', '1.5', '1', '2', '3', '2', '1.5', '2', '4']","['4', '1', None, '4', '2', '1', '1', '3', '1', '1', '1', None, None, None, '1', None, '1', None, None, '2', None]"
"['Camps Bay', 'Sea Point', 'Camps Bay', 'Cape Town City Centre', 'Cape Town City Centre', 'Constantia', 'Pinelands', 'Bishopscourt', 'Gardens', 'Woodstock', 'Fresnaye', 'Cape Town City Centre', 'Kalk Bay', 'Woodstock', 'Cape Town City Centre', 'Gardens', 'De Waterkant', 'De Waterkant', 'Cape Town City Centre', 'Camps Bay', 'Diep River']","['\n\n            R 6\xa0995\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 8\xa0995\xa0000\n        ', '\n\n            R 3\xa0795\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 4\xa0750\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 26\xa0950\xa0000\n        ', '\n\n            R 1\xa0875\xa0000\n        ', '\n\n            R 1\xa0400\xa0000\n        ', '\n\n            R 6\xa0895\xa0000\n        ', '\n\n            R 20\xa0500\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 1\xa0875\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 23\xa0500\xa0000\n        ', '\n\n            R 899\xa0000\n        ']","['149 m²', '43 m²', '147 m²', '71 m²', '38 m²', '863 m²', '47 m²', '2 741 m²', '57 m²', '41 m²', '87 m²', '393 m²', '60 m²', '42 m²', '43 m²', '57 m²', '61 m²', '84 m²', '36 m²', '210 m²', '49 m²']","['2', '1', '2.5', '1', '1', '3', '1', '5', '1', '1', '1', '3', '1.5', '1', '1', '1', '1', '1', '1', '3.5', '1']","['3', '0.5', '3', '1', '1', '3', '1', '5', '1', '2', '2', '3', '1', '1', '1', '1', '2', '2', '0.5', '3', '1']","['1', '1', '2', '2', '1', '4', '1', '6', '2', None, '1', '2', '1', '1', '1', '2', '1', '1', None, '1', '2']"
"['Cape Town City Centre', 'Camps Bay', 'Constantia', 'Thornton', 'Zwaanswyk', 'Green Point', 'Fairways', 'Claremont', 'Cape Town City Centre', 'Green Point', 'Muizenberg', 'Cape Town City Centre', 'Camps Bay', 'Zonnebloem', 'Vredehoek', 'Ottery', 'Rondebosch', 'Oranjezicht', 'Cape Town City Centre', 'Vredehoek', 'Muizenberg']","['\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 18\xa0995\xa0000\n        ', '\n\n            R 15\xa0999\xa0000\n        ', '\n\n            R 700\xa0000\n        ', '\n\n            R 15\xa0900\xa0000\n        ', '\n\n            R 2\xa0990\xa0000\n        ', '\n\n            R 2\xa0595\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 3\xa0795\xa0000\n        ', '\n\n            R 950\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 73\xa0000\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 3\xa0350\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 12\xa0495\xa0000\n        ', '\n\n            R 2\xa0695\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 950\xa0000\n        ']","['108 m²', '1 090 m²', '1 300 m²', '42 m²', '4 442 m²', '51 m²', '494 m²', '496 m²', '43 m²', '68 m²', None, '128 m²', '728 m²', None, '95 m²', '674 m²', '121 m²', '152 m²', '110 m²', '41 m²', None]","['2', '5', '4.5', '1', '5', '1', '3', '2', '1', '1', '1', '4', '8', '1', '1', '1.5', '3', '3', '2', '1', '1']","['2', '4', '4', '1', '5', '1', '5', '3', '1', '1', '2', '3', '8', '2', '2', '3', '2', '2', '2', '1', '2']","['2', '2', '2', '1', '3', '1', '2', None, None, '1', '1', '2', '4', '1', None, None, '2', '2', '1', '1', '1']"
"['Camps Bay', 'Tamboerskloof', 'Bergvliet', 'Green Point', 'Camps Bay', 'Cape Town City Centre', 'Green Point', 'Windermere', 'Cape Town City Centre', 'Cape Town City Centre', 'Cape Town City Centre', 'Kalk Bay', 'Kalk Bay', 'Gardens', 'Kenilworth Upper', 'Rondebosch', 'Cape Town City Centre', 'Mouille Point', 'Camps Bay', 'Kenwyn', 'Wynberg Upper']","['\n\n            R 10\xa0800\xa0000\n        ', '\n\n            R 7\xa0900\xa0000\n        ', '\n\n            R 4\xa0195\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 21\xa0995\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 13\xa0500\xa0000\n        ', '\n\n            R 849\xa0000\n        ', '\n\n            R 4\xa0800\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 3\xa0450\xa0000\n        ', '\n\n            R 2\xa0975\xa0000\n        ', '\n\n            R 11\xa0500\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 10\xa0800\xa0000\n        ', '\n\n            R 3\xa0250\xa0000\n        ', '\n\n            R 3\xa0495\xa0000\n        ']","['459 m²', '178 m²', '1 086 m²', '116 m²', '235 m²', '43 m²', '690 m²', None, '138 m²', '80 m²', '65 m²', '176 m²', '86 m²', '315 m²', '1 101 m²', '72 m²', '43 m²', '93 m²', '459 m²', '689 m²', '76 m²']","['3.5', '2', '2', '2', '3', '1', '3', '1', '2', '1', '1', '2', '1', '3.5', '3', '1', '1', '2', '3.5', '1.5', '2']","['4', '3', '4', '2', '3', '1', '5', '3', '2', '1', '1', '2', '1', '3', '4', '2', '1', '2', '4', '3', '2']","['2', '2', '4', '1', '2', None, '1', None, '1', None, None, '1', None, '2', '4', '1', None, None, '2', None, '2']"
"['Windermere', 'Cape Town City Centre', 'Cape Town City Centre', 'Cape Town City Centre', 'Kalk Bay', 'Kalk Bay', 'Kalk Bay', 'Gardens', 'Kenilworth Upper', 'Rondebosch', 'Cape Town City Centre', 'Mouille Point', 'Kenwyn', 'Wynberg Upper', 'Rondebosch', 'Fresnaye', 'Pinelands', 'Green Point', 'Gardens', 'Wynberg Upper', 'De Waterkant']","['\n\n            R 849\xa0000\n        ', '\n\n            R 4\xa0800\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 3\xa0450\xa0000\n        ', '\n\n            R 3\xa0450\xa0000\n        ', '\n\n            R 2\xa0975\xa0000\n        ', '\n\n            R 11\xa0500\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 3\xa0250\xa0000\n        ', '\n\n            R 3\xa0495\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 11\xa0995\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 6\xa0500\xa0000\n        ', '\n\n            R 2\xa0000\xa0000\n        ', '\n\n            R 3\xa0800\xa0000\n        ', '\n\n            R 7\xa0999\xa0000\n        ']","[None, '138 m²', '80 m²', '65 m²', '176 m²', '176 m²', '86 m²', '315 m²', '1 101 m²', '72 m²', '43 m²', '93 m²', '689 m²', '76 m²', '70 m²', '463 m²', '36 m²', '110 m²', '55 m²', '292 m²', '142 m²']","['1', '2', '1', '1', '2', '2', '1', '3.5', '3', '1', '1', '2', '1.5', '2', '2', '3', '1', '2', '1', '2', '2.5']","['3', '2', '1', '1', '2', '2', '1', '3', '4', '2', '1', '2', '3', '2', '2', '4', '1', '2', '1', '2', '2']","[None, '1', None, None, '1', '1', None, '2', '4', '1', None, None, None, '2', '1', '2', '1', '1', None, '2', '2']"
"['Pinelands', 'Green Point', 'Gardens', 'Wynberg Upper', 'De Waterkant', 'Bishop Lavis', 'De Waterkant', 'Mouille Point', 'Vredehoek', 'Claremont', 'Kensington', 'Fresnaye', 'Muizenberg', 'Mouille Point', 'Rondebosch', 'Cape Town City Centre', 'Cape Town City Centre', 'Pinati', 'Mouille Point', 'Zonnebloem', 'Cape Town City Centre']","['\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 6\xa0500\xa0000\n        ', '\n\n            R 2\xa0000\xa0000\n        ', '\n\n            R 3\xa0800\xa0000\n        ', '\n\n            R 7\xa0999\xa0000\n        ', '\n\n            R 990\xa0000\n        ', '\n\n            R 3\xa0295\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 3\xa0108\xa0000\n        ', '\n\n            R 3\xa0449\xa0000\n        ', '\n\n            R 3\xa0050\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 2\xa0480\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 2\xa0000\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 2\xa0700\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ']","['36 m²', '110 m²', '55 m²', '292 m²', '142 m²', None, '55 m²', '72 m²', '125 m²', '500 m²', '397 m²', '63 m²', '261 m²', '60 m²', None, '53 m²', '82 m²', '629 m²', '60 m²', '152 m²', '67 m²']","['1', '2', '1', '2', '2.5', '2', '1', '2', '1', '2', '5', '1', '1', '1', '1', '1', '1', '1.5', '1', '2', '1']","['1', '2', '1', '2', '2', '3', '1', '2', '1', '3', '10', '1', '3', '1', '2', '1', '1', '3', '1', '3', '1']","['1', '1', None, '2', '2', '2', '1', '1', '1', '1', None, '1', '3', '1', '1', None, '1', '2', '1', '1', '1']"
"['Mouille Point', 'Rondebosch', 'Cape Town City Centre', 'Cape Town City Centre', 'Pinati', 'Zonnebloem', 'Cape Town City Centre', 'Mouille Point', 'Kenilworth', 'Camps Bay', 'Rondebosch East', 'Mouille Point', 'Tamboerskloof', 'Tamboerskloof', 'Oranjezicht', 'Cape Town City Centre', 'Fresnaye', 'Llandudno', 'Gardens', 'Woodstock', 'Green Point']","['\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 2\xa0480\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 2\xa0000\xa0000\n        ', '\n\n            R 2\xa0700\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 4\xa0900\xa0000\n        ', '\n\n            R 2\xa0600\xa0000\n        ', '\n\n            R 15\xa0000\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 6\xa0995\xa0000\n        ', '\n\n            R 4\xa0995\xa0000\n        ', '\n\n            R 4\xa0995\xa0000\n        ', '\n\n            R 20\xa0950\xa0000\n        ', '\n\n            R 2\xa0999\xa0000\n        ', '\n\n            R 8\xa0750\xa0000\n        ', '\n\n            R 18\xa0380\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 59\xa0000\xa0000\n        ']","['60 m²', None, '53 m²', '82 m²', '629 m²', '152 m²', '67 m²', '86 m²', '66 m²', '455 m²', '496 m²', '82 m²', '120 m²', '120 m²', '942 m²', '83 m²', '163 m²', '1 240 m²', None, '169 m²', '781 m²']","['1', '1', '1', '1', '1.5', '2', '1', '1', '2', '2.5', '1', '1.5', '1', '1', '2', '1', '2', '5', '1', '1', '7.5']","['1', '2', '1', '1', '3', '3', '1', '2', '2', '3', '3', '1', '2', '2', '3', '1', '2', '7', '2', '2', '5']","['1', '1', None, '1', '2', '1', '1', '1', None, '1', '4', None, '1', '1', '4', '2', '2', '2', '2', None, '4']"
"['Green Point', 'Steenberg Golf Estate', 'Belhar', 'Sea Point', 'Cape Town City Centre', 'Zonnebloem', 'Sea Point', 'Rosebank', 'Zonnebloem', 'Oranjezicht', 'Newlands', 'Lotus River', 'De Waterkant', 'Pinelands', 'Gardens', 'De Waterkant', 'Diep River', 'Mowbray', 'Rondebosch Village', 'Muizenberg', 'Constantia']","['\n\n            R 2\xa0990\xa0000\n        ', '\n\n            R 14\xa0500\xa0000\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 4\xa0490\xa0000\n        ', '\n\n            R 2\xa0278\xa0800\n        ', '\n\n            R 3\xa0400\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 2\xa0278\xa0800\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 6\xa0200\xa0000\n        ', '\n\n            R 459\xa0000\n        ', '\n\n            R 5\xa0990\xa0000\n        ', '\n\n            R 745\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 9\xa0000\xa0000\n        ', '\n\n            R 2\xa0300\xa0000\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 1\xa0499\xa0999\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 12\xa0950\xa0000\n        ']","['82 m²', '1 125 m²', '305 m²', '60 m²', '80 m²', '110 m²', '60 m²', None, '110 m²', '41 m²', '308 m²', '29 m²', '71 m²', '38 m²', '31 m²', '250 m²', '87 m²', '49 m²', '58 m²', '200 m²', '4 081 m²']","['1', '3', '1', '1', '2', '1', '1', '1', '1', '1', '4', '1', '2', '1', '1', '2.5', '1', '1', '1', '2', '5.5']","['2', '3', '2', '1', '2', '2', '1', '2', '2', '1', '4', '1', None, '1', None, '2', '2', '1', '2', '3', '5']","[None, '4', '5', '1', '2', '1', None, '1', '1', '1', '3', '1', '2', None, None, '3', '2', '1', None, '3', '7']"
"['Sea Point', 'Cape Town City Centre', 'Zonnebloem', 'Sea Point', 'Rosebank', 'De Waterkant', 'Oranjezicht', 'Newlands', 'Lotus River', 'De Waterkant', 'Pinelands', 'Gardens', 'De Waterkant', 'Diep River', 'Mowbray', 'Rondebosch Village', 'Muizenberg', 'Constantia', 'Cape Town City Centre', 'Kenilworth', 'Fresnaye']","['\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 4\xa0490\xa0000\n        ', '\n\n            R 1\xa0490\xa0000\n        ', '\n\n            R 3\xa0400\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 9\xa0000\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 6\xa0200\xa0000\n        ', '\n\n            R 459\xa0000\n        ', '\n\n            R 5\xa0990\xa0000\n        ', '\n\n            R 745\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 9\xa0000\xa0000\n        ', '\n\n            R 2\xa0300\xa0000\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 1\xa0499\xa0999\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 12\xa0950\xa0000\n        ', '\n\n            R 14\xa0250\xa0000\n        ', '\n\n            R 2\xa0200\xa0000\n        ', '\n\n            R 19\xa0950\xa0000\n        ']","['60 m²', '80 m²', '42 m²', '60 m²', None, '250 m²', '41 m²', '308 m²', '29 m²', '71 m²', '38 m²', '31 m²', '250 m²', '87 m²', '49 m²', '58 m²', '200 m²', '4 081 m²', '189 m²', '89 m²', '614 m²']","['1', '2', '1', '1', '1', '2.5', '1', '4', '1', '2', '1', '1', '2.5', '1', '1', '1', '2', '5.5', '4', '2', '4']","['1', '2', '1', '1', '2', '2', '1', '4', '1', None, '1', None, '2', '2', '1', '2', '3', '5', '3', '3', '4']","['1', '2', None, None, '1', '3', '1', '3', '1', '2', None, None, '3', '2', '1', None, '3', '7', '2', '2', '5']"
"['Wynberg Upper', 'Higgovale', 'Muizenberg', 'Constantia', 'Cape Town City Centre', 'Kenilworth Upper', 'Cape Town City Centre', 'Oranjezicht', 'Vredehoek', 'Schaap Kraal', 'Cape Town City Centre', 'Cape Town City Centre', 'Camps Bay', 'Fresnaye', 'Bantry Bay', 'Cape Town City Centre', 'Woodstock', 'Bantry Bay', 'Claremont', 'Camps Bay', 'Sea Point']","['\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 5\xa0995\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 10\xa0900\xa0000\n        ', '\n\n            R 10\xa0000\xa0000\n        ', '\n\n            R 6\xa0750\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 3\xa0100\xa0000\n        ', '\n\n            R 4\xa0750\xa0000\n        ', '\n\n            R 6\xa0900\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 42\xa0000\xa0000\n        ', '\n\n            R 26\xa0900\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 3\xa0400\xa0000\n        ', '\n\n            R 13\xa0950\xa0000\n        ', '\n\n            R 3\xa0450\xa0000\n        ']","['321 m²', '347 m²', '125 m²', '2 324 m²', '137 m²', '1 309 m²', '69 m²', '80 m²', '492 m²', '16 199 m²', '55 m²', '94 m²', '685 m²', '445 m²', '90 m²', '55 m²', '55 m²', '90 m²', '497 m²', '1 070 m²', '108 m²']","['3', '2', '3', '4', '3', '2.5', '1', '2', '2', '2', '1', '1', '7', '6.5', '1', '1', '1', '1.5', '3', '3.5', '1.5']","['3', '3', '3', '4', '4', '5', '1', '2', '3', '5', '1', '1', '6', '5', '2', '1', '1', '2', '7', '4', '1']","['2', '2', None, '3', '1', '4', None, '1', '1', '2', '1', None, '11', '2', None, '1', '1', None, '7', '2', '2']"
"['Constantia', 'Foreshore', 'Surrey Estate', 'Rondebosch Village', 'Newlands', 'Camps Bay', 'Zonnebloem', 'Wynberg', 'De Waterkant', 'Kirstenhof', 'Sea Point', 'Constantia', 'Camps Bay', 'Sea Point', 'Nieuwe Steenberg', 'Camps Bay', 'Cape Town City Centre', 'Observatory', 'De Waterkant', 'Gardens', 'Walmer Estate']","['\n\n            R 10\xa0200\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 1\xa0980\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 6\xa0200\xa0000\n        ', '\n\n            R 30\xa0000\xa0000\n        ', '\n\n            R 950\xa0000\n        ', '\n\n            R 1\xa0200\xa0000\n        ', '\n\n            R 6\xa0995\xa0000\n        ', '\n\n            R 4\xa0456\xa0521\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 15\xa0000\xa0000\n        ', '\n\n            R 8\xa0250\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 19\xa0000\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0890\xa0000\n        ', '\n\n            R 6\xa0995\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0995\xa0500\n        ']","['1 596 m²', '54 m²', '459 m²', '75 m²', '873 m²', None, '33 m²', '145 m²', '199 m²', '360 m²', '106 m²', '3 827 m²', '455 m²', None, '287 m²', '557 m²', '88 m²', '70 m²', '199 m²', '141 m²', '128 m²']","['4', '1', '3', '1', '5', '3.5', '1', '1', '2.5', '3.5', '2', '4.5', '3.5', '2', '3', '4', '2', '2', '2.5', '2', '1']","['4', '1', '3', '1', '4', '4', None, '2', '2', '3', '3', '7', '4', '2', '3', '4', '2', '2', '2', '2', '2']","['2', None, '1', '1', '3', '3', None, None, '2', '4', None, '8', '4', '2', '1', '4', '2', '1', '2', '2', '2']"
"['Constantia', 'Camps Bay', 'Sea Point', 'Nieuwe Steenberg', 'Camps Bay', 'Cape Town City Centre', 'Observatory', 'Gardens', 'Walmer Estate', 'Cape Town City Centre', 'Constantia', 'Observatory', 'Maitland', 'Steenberg Golf Estate', 'Cape Town City Centre', 'Observatory', 'Cape Town City Centre', 'Cape Town City Centre', 'Camps Bay', 'Cape Town City Centre', 'Cape Town City Centre']","['\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 15\xa0000\xa0000\n        ', '\n\n            R 8\xa0250\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 19\xa0000\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0799\xa0950\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0995\xa0500\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 12\xa0900\xa0000\n        ', '\n\n            R 3\xa0219\xa0000\n        ', '\n\n            R 700\xa0000\n        ', '\n\n            R 21\xa0500\xa0000\n        ', '\n\n            R 4\xa0995\xa0000\n        ', '\n\n            R 5\xa0000\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 33\xa0925\xa0000\n        ', '\n\n            R 4\xa0995\xa0000\n        ', '\n\n            R 8\xa0850\xa0000\n        ']","['3 827 m²', '455 m²', None, '287 m²', '557 m²', '88 m²', '65 m²', '141 m²', '128 m²', '48 m²', '1 903 m²', '69 m²', '55 m²', '829 m²', None, '298 m²', '40 m²', '47 m²', None, None, '297 m²']","['4.5', '3.5', '2', '3', '4', '2', '2', '2', '1', '1', '5', '2', '1', '4', '1', '5', '1', '1', '3', '1', '3.5']","['7', '4', '2', '3', '4', '2', '2', '2', '2', '1', '6', '2', '2', '4', '2', '9', '0.5', '1', '3', '2', '3']","['8', '4', '2', '1', '4', '2', '1', '2', '2', '1', '1', None, '1', '3', '1', None, None, None, '3', '1', '2']"
