location,price,floor_size,bathrooms,bedrooms,parking
Claremont,1590000,None,1,1,1
Sea Point,5850000,210,2,2,1
Kenilworth,1150000,64,1,1,None
Green Point,2200000,68,1,1,1
Salt River,1495000,95,1,4,None
Woodstock,3499000,366,2,8,None
Rylands,2090000,496,1.5,3,12
Newlands,5250000,120,2,2,2
De Waterkant,3250000,57,1,1,1
Tamboerskloof,1300000,34,None,None,None
Sea Point,6495000,372,5,5,3
Claremont Upper,1390000,43,1,1,1
Cape Town City Centre,1300000,36,1,1,1
Rondebosch,1095000,30,1,None,None
Athlone,1999000,496,2,4,1
Sea Point,2995000,83,2.5,2,1
Fresnaye,13950000,627,3,3,4
Rosebank,8500000,1 056,4,4,3
Zwaanswyk,5500000,1 528,None,None,4
Camps Bay,18950000,785,10,9,7
Cape Town City Centre,2150000,35,1,0.5,2
Green Point,7750000,126,2,2,None
Newlands,5500000,192,1,2,1
Rondebosch,1750000,82,1,2,1
Muizenberg,895000,None,1,1,1
Cape Town City Centre,1895000,67,2,2,1
Camps Bay,35900000,982,7,6,9
Gardens,6495000,165,4,4,None
Oranjezicht,983000,20,1,1,None
Muizenberg,1450000,208,2,3,3
Bakoven,18000000,455,3.5,3,2
Ocean View,690000,84,1,2,None
Steenberg Golf Estate,16500000,1 190,4.5,4,4
Gardens,1200000,27,1,0.5,None
Mouille Point,2950000,49,1,1,None
Silvertree Estate,8950000,640,2.5,5,5
Woodstock,3995000,82,2,2,2
Cape Town City Centre,1850000,None,1,1,1
Cape Town City Centre,1295000,42,1,None,None
Mouille Point,2100000,32,1,0.5,1
Tokai,8500000,292,3,2,3
Constantia,3750000,100,2,3,None
Bonteheuwel,539000,105,1,3,3
Camps Bay,24999000,420,3,3,4
Sea Point,4995000,110,2,2,1
Maitland,1700000,None,None,None,None
Constantia,9500000,2 203,2,4,2
Oranjezicht,23900000,919,5,5,4
Rondebosch,4490000,340,2,3,3
Tamboerskloof,2800000,83,1,2,None
Rondebosch,3150000,206,2,3,2
Gardens,4200000,93,2,2,2
Kenilworth Upper,4495000,138,2,3,3
Rondebosch,2200000,None,1,1,None
Kenilworth Upper,6995000,1 291,2,4,4
Observatory,1895000,129,1,2,None
Claremont,3295000,459,2,3,4
Wynberg,900000,62,1,2,1
Cape Town City Centre,1895000,37,1,None,None
Camps Bay,28995000,1 255,2,3,2
Higgovale,29900000,1 488,6.5,5,2
Pinelands,6500000,1 292,6,8,None
Tokai,1950000,79,2,2,1
Bantry Bay,33250000,293,3,3,3
Mouille Point,7795000,108,2,2,2
Constantia,10000000,3 999,3.5,4,3
Kenilworth,1150000,59,1,2,1
Cape Town City Centre,7490000,156,4,3,2
Pinelands,1025000,60,1,2,11
Woodstock,2400000,57,2,1,2
Claremont Upper,15950000,1 013,4.5,5,7
Claremont,4100000,492,3,6,2
Sea Point,5690000,273,4,4,1
Cape Town City Centre,6795000,196,3,3,2
Clifton,172500000,940,5.5,5,4
Woodstock,1850000,45,1,1,1
Woodstock,1399000,66,1,1,1
Claremont,1440000,42,1,None,None
Observatory,1850000,64,1,2,2
Kenilworth Upper,2950000,171,2,3,1
Bishopscourt,21000000,4 262,8,12,13
Claremont Upper,2445000,118,2,3,2
Plumstead,1250000,76,1,2,1
Camps Bay,29995000,496,5.5,5,6
Sea Point,4500000,113,2,2,None
Gardens,17500000,484,3,3,2
Vredehoek,2099999,78,1,1,1
Cape Town City Centre,1990000,40,1,1,1
Claremont,3550000,456,2,4,1
Fresnaye,64700000,2 800,30,30,14
Foreshore,2550000,64,1,1,1
Camps Bay,13950000,903,3.5,5,2
Fresnaye,10500000,201,2.5,2,2
Devils Peak Estate,7399000,835,2.5,7,10
Observatory,2900000,215,2,6,None
Pinelands,4975000,793,3,4,7
Constantia,9590000,2 027,2,4,3
Wynberg,1280000,122,1,2,None
Cape Town City Centre,1950000,38,1,None,1
Rondebosch,1995000,65,1,2,1
Sea Point,2750000,90,2,2,None
Kenilworth Upper,2500000,73,2.5,2,1
Sea Point,5100000,87,2,1,2
Diep River,2340000,87,1,2,None
Cape Town City Centre,995000,36,1,0.5,None
Cape Town City Centre,1980000,40,1,1,None
Sea Point,7950000,128,2,2,2
Gardens,3995000,154,3,3,None
Mowbray,3995000,535,2,4,3
Camps Bay,6500000,137,2,3,1
Kenilworth,1395000,66,1,2,1
Salt River,1355000,60,1,1,None
Rondebosch,2600000,88,2,2,1
Oranjezicht,2495000,40,1,1,1
Mouille Point,2495000,58,1,1,None
Sea Point,12500000,372,2,2,2
Kenilworth,1890000,61,2,2,2
Constantia,18995000,1 376,5.5,5,2
Rosebank,1395000,71,1,2,1
Constantia,10870000,1 100,4,4,2
Sea Point,2250000,56,1,1,None
Ferness Estate,1250000,62,1,2,1
Cape Town City Centre,2200000,48,1,1,1
Sea Point,2150000,78,1,2,None
Pinelands,1295000,36,1,1,1
Grassy Park,2050000,589,1,3,7
Lakeside,7900000,413,2.5,3,2
De Waterkant,4725000,63,2,2,1
Gardens,8500000,402,4,4,1
Sea Point,11500000,264,3.5,3,2
Grassy Park,398000,None,1,2,2
Pinelands,695000,None,1,1,None
De Waterkant,2295000,65,1,1,1
Clifton,59000000,484,4.5,4,None
Foreshore,2600000,51,1,1,None
Sea Point,3250000,94,1,1,1
Sea Point,3195000,71,1,2,None
Newlands,5795000,195,3.5,4,2
Maitland,1749999,354,2,4,None
Fresnaye,3250000,109,1,2,1
Vredehoek,9700000,324,3,6,1
Bantry Bay,6495000,111,2,2,1
Diep River,899000,None,1,1,1
Claremont,3100000,82,1,2,2
Claremont,3100000,82,1,2,2
Pinelands,691000,28,1,0.5,None
Newlands,6995000,295,3.5,4,5
Schaap Kraal,4500000,4 045,1.5,5,30
Sea Point,2995000,79,1,1,None
Marina Da Gama,2425000,None,2,3,2
Constantia,19995000,2 527,5,4,3
Observatory,1899500,115,1.5,1.5,None
Cape Town City Centre,1500000,36,1,0.5,None
Cape Town City Centre,2695000,110,2,2,1
Camps Bay,10800000,459,3.5,4,2
Gardens,2000000,55,1,1,None
Mouille Point,2295000,60,1,1,1
Gardens,2750000,None,1,2,2
Rondebosch Village,1499999,58,1,2,None
Cape Town City Centre,14250000,189,4,3,2
Claremont,3400000,497,3,7,7
De Waterkant,6995000,199,2.5,2,2
Camps Bay,33925000,None,3,3,3
Sea Point,4500000,113,2,2,None
Constantia,29000000,6 907,6,6,4
Cape Town City Centre,4000000,87,2,2,2
Claremont Upper,13900000,956,4,5,4
Gardens,1750000,None,1,1,None
Crawford,5300000,613,6,9,7
Cape Town City Centre,2200000,51,1,2,1
Wynberg,564382,35,1,1,None
Green Point,4595000,120,2,2,1
Woodstock,2899000,64,1,2,2
De Waterkant,3150000,61,1,1,2
Gardens,2450000,80,1,2,None
Woodstock,2350000,113,2,3,1
Cape Town City Centre,2590000,48,1,1,1
Vredehoek,4500000,418,2,3,4
Walmer Estate,4200000,311,4.5,6,4
Cape Town City Centre,2400000,63,2,2,None
Sea Point,1850000,64,1,1,None
Plumstead,1518397,36,1,1,1
Green Point,3395000,80,1,2,1
Green Point,2875000,61,1,1,1
Clarkes Estate,420000,70,1,2,None
Newlands,8250000,172,4,4,2
Claremont,2450000,272,2,3,None
Sea Point,12500000,None,1,2,2
Maitland,3000000,397,4,5,None
Rondebosch,3300000,66,1,1,1
Constantia,28650000,2 107,4,4,4
None,,None,None,None,None
None,,None,None,None,None
Retreat,1695000,None,2,5,None
Newlands,6950000,898,3.5,3,4
Woodstock,1350000,58,1,1,1
Cape Town City Centre,9500000,229,2.5,2,2
Camps Bay,65000000,1 034,8.5,8,8
Sea Point,6995000,270,2.5,3,2
Llandudno,17995000,993,5,4,5
Sea Point,2899000,71,1,1,None
Mouille Point,2100000,32,1,1,1
Kenilworth Upper,2795000,128,2,3,1
De Waterkant,4450000,88,2,2,2
Green Point,4600000,165,5,7,None
Green Point,1850000,51,1,1,1
Claremont Upper,3150000,81,2.5,2,2
Woodstock,1245000,63,1,2,1
Vredehoek,2195000,61,1,1,None
Tamboerskloof,2650000,115,2,2,None
Vredehoek,3200000,90,2,2,None
Cape Town City Centre,10750000,172,3,3,2
Bergvliet,3230000,560,2,4,2
Bantry Bay,12950000,117,2,2,2
Observatory,1850000,63,1,2,1
Muizenberg,1455000,65,1,1,1
Stonehurst Mountain Estate,16995000,1 130,5,5,12
Gardens,2700000,82,1,2,None
Sea Point,12500000,299,2,2,2
Cape Town City Centre,1595000,51,1,None,1
Meadowridge,4300000,803,3,6,5
Vredehoek,2595000,87,1.5,2,None
Rosebank,950000,41,1,0.5,1
Pinelands,1425000,52,1,2,1
Wynberg Upper,1495000,74,1,2,1
Gardens,1390000,58,1,1,1
Mouille Point,2600000,54,1,1,1
Mouille Point,3349000,69,1,1,None
Bishop Lavis,800000,400,1,3,1
Gardens,1650000,71,1,2,None
Camps Bay,13500000,1 088,3,3,None
Kirstenhof,3200000,700,3.5,6,4
Rondebosch,2400000,77,2,2,1
St James,3385000,78,2,2,2
Sea Point,12499000,224,3,4,2
Lansdowne,1190000,58,1,2,1
Cape Town City Centre,1250000,40,1,1,1
Woodstock,2995000,193,2,2,2
Zeekoevlei,2750000,840,3,5,8
Kenilworth,2050000,202,1,2,None
Three Anchor Bay,3300000,94,1,2,None
Sea Point,3900000,90,1,1,1
Claremont,1290000,74,1,2,1
Newlands,5450000,235,2,3,2
Cape Town City Centre,9995000,173,3,3,2
De Waterkant,4700000,94,2,2,2
Harfield Village,2995000,429,1,3,5
Oranjezicht,2550000,82,1,1,None
De Waterkant,5500000,87,2,2,2
Three Anchor Bay,6700000,192,4,4,2
Higgovale,10995000,255,3.5,3,2
Green Point,2350000,85,1,2,1
Sea Point,1995000,57,1,1,None
Claremont Upper,5495000,None,3.5,5,2
Foreshore,4750000,141,2,2,2
Rosebank,5995000,509,2.5,4,3
Woodstock,1999000,54,1,1,None
Claremont,3200000,240,1.5,3,2
Observatory,1395000,64,1,1,1
Cape Town City Centre,2200000,52,1,1,None
De Waterkant,3500000,70,1,1,1
Rondebosch,995000,33,1,None,1
Gardens,2595000,121,1.5,3,None
Rondebosch,1495000,59,1,1,1
Montana,1595000,552,2,3,4
Newlands,2350000,89,1,2,1
Claremont Upper,1040000,34,1,None,None
Grassy Park,449000,None,1,2,None
Tokai,3825000,660,2,4,2
Thornton,2995000,595,3,3,2
Cape Town City Centre,1290000,43,1,1,None
Sea Point,6195000,140,2.5,2,2
Tokai,5795000,1 011,2,3,3
Cape Town City Centre,1499000,32,1,0.5,None
De Waterkant,7950000,132,2.5,2,3
Waterfront,13800000,153,3,3,2
Pinelands,3200000,803,1,3,4
Wynberg Upper,1750000,73,1,1,1
Zeekoevlei,3395000,736,3,4,7
Mouille Point,24725000,154,2,3,2
Thornton,2695000,595,4,5,3
Plumstead,3295000,515,2,4,5
Punts Estate,1760000,143,2,3,2
Wynberg Upper,1999000,454,2,2,2
Cape Town City Centre,2250000,62,1,1,None
Diep River,2995000,496,3,4,2
Zonnebloem,1150000,35,1,1,1
Devils Peak Estate,4500000,87,2,2,2
Kenilworth,1350000,76,1,2,1
Zonnebloem,1715000,45,1,1,1
Constantia,4999000,1 106,2,3,5
Claremont Upper,2595000,82,2,2,1
Pinelands,6850000,1 428,5,6,10
Constantia,10500000,2 026,5,6,2
Constantia,12400000,1 303,3.5,4,2
Wynberg Upper,1750000,None,1,1,1
Sea Point,2400000,77,2,2,None
Zonnebloem,2785000,185,1,2,1
De Waterkant,2650000,62,1,1,1
Kenilworth,1495000,41,1,1,1
Belhar,780000,None,1,2,1
Foreshore,3000000,55,1,1,1
Gardens,2400000,59,1,1,None
Sea Point,,210,2,2,1
Rosebank,1900000,111,1,3,2
Maitland,759000,56,1,2,1
Fresnaye,5750000,139,2,2,2
Sea Point,5310500,122,1,2,1
Observatory,2700000,68,2,2,1
Camps Bay,17000000,326,3.5,3,1
Kalk Bay,3700000,72,2,2,1
Barbarosa Estate,7595000,2 375,2,4,2
Green Point,3100000,82,1,2,1
Zonnebloem,1695000,60,1,2,1
Claremont,4999000,496,3,3,3
Oranjezicht,5750000,285,3,4,None
Kensington,1850000,495,2,3,1
Sea Point,8995000,122,3,3,1
Green Point,2250000,None,1,1,2
Mowbray,3950000,401,2,3,3
Sea Point,1595000,36,1,0.5,None
Three Anchor Bay,1895000,55,1,1,1
Bonteheuwel,549000,230,1,2,3
Rosebank,1295000,60,1,1,None
Sea Point,3600000,107,2,2,None
Belhar,670000,None,1,2,1
Claremont,2795000,394,3,3,4
Sea Point,1590000,42,1,0.5,None
Plumstead,4650000,1 100,3,6,12
Woodstock,2295000,117,2,3,1
Sea Point,3100000,72,1,1,None
Cape Town City Centre,8200000,170,2,2,1
Three Anchor Bay,3795000,79,1,2,None
Gardens,1900000,67,1,1,2
Pinelands,4150000,1 586,2,5,7
Gardens,1825000,71,1,2,None
Rondebosch,3450000,550,2,3,3
Guguletu,500000,210,1,3,3
Mowbray,3145000,702,2,4,5
Pelican Park,950000,143,1,2,3
Observatory,1690000,67,None,2,None
Plumstead,950000,54,1,1,1
Wynberg Upper,1495000,78,1,2,1
Bishopscourt,8950000,1 283,3,3,7
Mouille Point,1100000,38,1,1,None
Gardens,1695000,55,1,1,1
Muizenberg,975000,40,1,None,1
Rondebosch,8000000,934,3,4,4
Claremont,1800000,None,2,2,2
Llandudno,,991,5,5,5
Cape Town City Centre,4300000,142,2,2,2
Constantia,15500000,1 350,5.5,5,4
Observatory,1895000,102,2.5,3,2
Claremont Upper,8750000,496,3,3,2
Factreton,399000,249,1,2,None
Newlands,3999975,310,3,4,None
Cape Town City Centre,3649000,87,2,2,2
Claremont,2950000,411,1,3,7
Zonnebloem,1980000,50,1.5,2,1
Vredehoek,1395000,43,1,1,None
Sea Point,6750000,175,3.5,3,2
Mouille Point,3500000,81,2,2,None
Foreshore,4495000,106,2,2,None
Cape Town City Centre,1850000,48,1,1,1
Rosebank,3100000,107,2,3,1
Fairways,1795000,496,1,3,1
Zonnebloem,2180000,61,1.5,2,1
Sea Point,2095000,53,1,1,None
De Waterkant,2699000,55,1,1,1
Oranjezicht,6250000,200,2,2,None
Kenilworth Upper,18750000,2 498,6.5,6,9
Claremont Upper,16500000,1 998,3,4,4
Tamboerskloof,2495000,57,1,1,1
Kenwyn,3900000,595,4,5,None
Kenilworth,1995000,69,1,2,2
Camps Bay,19999000,235,3,3,2
Walmer Estate,2750000,157,1,2,2
Pelican Park,460000,83,1,2,None
Woodstock,1850000,52,1,1,1
Sea Point,10500000,121,2,2,2
Clifton,,180,4,4,None
Wynberg,558000,51,1,2,None
Stonehurst Mountain Estate,9700000,1 029,5,4,1
Camps Bay,9950000,300,3.5,3,2
Woodstock,1195000,48,1,1,1
Sea Point,2795000,92,2,2,1
Plumstead,749000,30,1,1,None
Cape Town City Centre,2590000,45,1,1,1
Rosebank,4950000,490,2,4,3
Vredehoek,1850000,56,1,1,1
Sea Point,1350000,38,1,1,None
Zonnebloem,2050000,46,1,2,1
Observatory,2099000,None,2,2,1
De Waterkant,2750000,84,1,1,1
Rondebosch,1720000,None,1,1,1
Claremont,2375000,241,2,3,None
Salt River,1200000,42,1,1,1
Rondebosch,1275000,41,1,1,1
Tamboerskloof,2750000,122,2,3,None
Observatory,2700000,262,2,2,1
Observatory,2200000,123,1,2,3
Claremont Upper,7500000,None,3.5,3,3
Nieuwe Steenberg,9800000,482,5,3,4
Claremont,2750000,445,3,5,3
Steenberg Golf Estate,15900000,750,3,3,4
Bantry Bay,19990000,230,3.5,3,1
Constantia,3299000,81,1,2,2
Mouille Point,7950000,128,2,2,2
Diep River,1599061,66,1,2,None
Kenilworth,1280000,76,1,2,1
Gardens,1895000,46,1,1,1
Vredehoek,3800000,148,1,3,None
Tokai,1975000,None,2,2,1
Woodstock,2500000,172,4,4,1
Wynberg,1095000,50,1,1,1
Claremont Upper,1400000,49,1,1,1
Gardens,3800000,139,1,1,None
Bantry Bay,1050000,35,1,0.5,None
Southfield,1010000,84,1,2,1
Claremont,2000000,None,1,2,1
Kalk Bay,7300000,392,2,4,1
Kenilworth,1650000,57,1,2,2
Bantry Bay,8950000,504,2,3,2
Sea Point,,120,1,2,None
Walmer Estate,3995000,285,3,6,None
Zonnebloem,1150000,41,1,1,1
Salt River,1370000,58,1,0.5,1
Capricorn,1250000,None,1,3,1
Belhar,785000,45,1,2,1
Vredehoek,2395000,74,2,2,2
Muizenberg,3495000,460,2,3,2
Observatory,,425,2,8,None
Oranjezicht,10950000,672,3,4,2
Mouille Point,3200000,54,1,1,1
Cape Town City Centre,1050000,38,1,0.5,None
Tamboerskloof,1300000,34,None,None,None
Salt River,1795000,84,1.5,1,1
Tokai,9955000,389,3,3,2
Sea Point,7900000,125,2,2,2
Claremont Upper,3495000,72,2,2,2
Rondebosch Village,2400000,74,1,2,2
Sea Point,1680000,44,1,None,None
Mowbray,2300000,124,1,2,None
Constantia,16600000,1 355,3,4,2
Muizenberg,2150000,76,2,2,1
Constantia,6790000,2 018,5,4,11
Claremont Upper,8999000,507,3,3,3
Wynberg,390000,30,1,1,None
Sea Point,2599000,64,1,1,2
Bergvliet,4000000,337,2,3,4
Marina Da Gama,2150000,294,3,3,1
Foreshore,2995000,98,1,1,1
Bridgetown,800000,60,2,2,None
Claremont,1800000,71,2,2,2
Sea Point,15950000,157,2,2,2
Green Point,2250000,51,1,1,None
Vredehoek,1995000,73,1,2,1
Camps Bay,18995000,966,5,6,4
Constantia,8950000,2 981,2.5,5,12
Bantry Bay,4495000,102,2,2,1
Sybrand Park,2500000,659 ha,2,3,1
Newlands,2450000,54,1,1,1
Walmer Estate,2650000,75,2,2,2
Sea Point,4500000,83,1,2,1
Kenilworth,2650000,139,1.5,2,3
Kenilworth Upper,6995000,684,2,4,4
Constantia,9500000,4 050,3,3,2
Cape Town City Centre,1175000,33,1,1,1
Sea Point,1750000,56,1,0.5,None
Thornton,650000,53,1,2,1
Gardens,1750000,62,1,2,1
Claremont,3495000,487,2,3,4
Camps Bay,26000000,1 062,4,4,4
Observatory,1900000,65,2,2,1
Sea Point,7800000,157,3,4,1
Constantia,29000000,4 035,6,6,5
Foreshore,3500000,78,1,1,1
Claremont,4295000,129,2,2,2
Sea Point,3850000,144,2.5,3,None
Kenilworth,2499000,68,2,2,2
Camps Bay,5495000,62,2,2,1
Woodstock,1950000,157,1,2,None
Claremont,1700000,None,1,2,1
Plumstead,2085000,495,2,3,2
Pinati,750000,153,1,2,1
Rondebosch,8500000,1 022,4.5,5,5
Sea Point,4950000,110,2,3,1
Rosebank,1850000,82,1.5,3,1
Rondebosch,7250000,301 ha,3.5,3,2
Camps Bay,9995000,None,None,None,None
Three Anchor Bay,7500000,154,2,2,1
Sea Point,3395000,96,2,2,3
Sea Point,7950000,133,2,2,2
Sea Point,14700000,305,4.5,4,3
Penlyn Estate,3500000,497,2,3,2
Cape Town City Centre,1895000,77,1,1,1
Wynberg,1280000,122,1,2,None
Lansdowne,3100000,446,3,5,4
Cape Town City Centre,1550000,49,1,None,1
Kenilworth Upper,1495000,64,1,1,2
Rondebosch,1950000,73,1,2,None
Cape Town City Centre,2250000,48,1,1,2
Maitland,1570000,350,3,6,3
Kenilworth,1095000,None,1,None,None
Bergvliet,2995000,548,2,3,7
Fresnaye,8300000,234,3.5,4,2
Cape Town City Centre,2650000,83,1,1,1
Kenilworth,1099000,None,1,2,1
Green Point,4950000,126,2,2,2
Sea Point,7600000,178,2,2,None
Bakoven,23500000,210,3,3,2
Muizenberg,1190000,53,1,1,1
Rondebosch,2499000,96,1,2,2
Camps Bay,12500000,595,3,4,2
Pinelands,1595000,53,1,1,1
Crossroads,400000,106,1,3,1
Camps Bay,29500000,1 890,3.5,3,1
Zwaanswyk,15995000,4 755,2,4,10
Gardens,3150000,None,1,2,1
Newlands,6750000,349,2,3,4
Maitland,650000,55,1,2,1
Constantia,10000000,2 000,4,5,4
Cape Town City Centre,2990000,72,2,1,1
Claremont,5000000,None,3.5,4,2
Cape Town City Centre,1650000,42,1,None,1
Kenilworth,2295000,112,2,2,1
Observatory,1250000,31,1,0.5,None
Kenilworth,2250000,None,2,2,1
Constantia,11000000,1 453,3.5,3,2
Cape Town City Centre,4995000,87,2,2,1
Zonnebloem,1799000,75,1,3,1
Sea Point,2999000,48,1,0.5,1
Diep River,1295000,69,1,2,1
Oranjezicht,1850000,49,1,1,1
Rondebosch,2495000,57,2,2,1
Sea Point,3195000,71,1,2,None
De Waterkant,3650000,61,1,1,2
Fresnaye,36000000,813,4,4,6
Gardens,2200000,58,1,1,None
Gardens,2995000,60,1,2,2
Green Point,1799000,51,1,1,None
Higgovale,18495000,400,3,4,4
Higgovale,18495000,232,3,4,2
Llandudno,19250000,1 844,7,7,2
Constantia,7250000,342,2,3,1
Marina Da Gama,2300000,878,2,3,3
Zwaanswyk,25950000,2 537,6,6,6
Cape Town City Centre,3299995,None,1,2,1
Sea Point,6990000,102,1.5,2,1
Cape Town City Centre,3200000,87,2,2,2
Camps Bay,23500000,210,3.5,3,1
Vredehoek,2495000,41,1,1,1
Kenwyn,3250000,689,1.5,3,None
Wynberg Upper,3800000,292,2,2,2
Zonnebloem,2700000,152,2,3,1
Woodstock,2395000,169,1,2,None
Muizenberg,1500000,200,2,3,3
Kenilworth,2200000,89,2,3,2
Camps Bay,13950000,1 070,3.5,4,2
Gardens,4500000,141,2,2,2
Cape Town City Centre,4995000,None,1,2,1
Kensington,1850000,None,2,4,2
Rondebosch Village,3200000,None,None,None,None
Green Point,4849000,None,2.5,2,None
Claremont Upper,13900000,956,4,5,4
Zonnebloem,999000,None,1,2,None
Constantia,3900000,115,3,3,None
Foreshore,12250000,349,3.5,3,2
Claremont,1750000,None,1,2,1
Crawford,2995000,496,4,3,2
Green Point,2295000,66,1,1,1
Pinelands,595000,22,1,1,None
Cape Town City Centre,1750000,43,1,1,None
Tokai,26500000,456,4.5,4,2
Guguletu,,221,1,4,None
Observatory,1995000,59,1,1,2
Fresnaye,13000000,492,2,3,4
Bishopscourt,35000000,3 985,4,5,3
Sea Point,2750000,64,1,1,None
Woodstock,950212,36,1,None,None
De Waterkant,6690000,108,2,2,1
Maitland,,None,1,2,1
Wynberg,799000,None,1,1,1
Cape Town City Centre,1925000,35,1,1,1
Rondebosch,5250000,None,2,2,2
Retreat,499000,37,1,1,1
Cape Town City Centre,6100000,98,2,2,1
Woodstock,1107900,26,1,None,None
Kenilworth Upper,5950000,189,2,2,2
None,,None,None,None,None
None,,None,None,None,None
Claremont Upper,1599000,54,1,1,1
Muizenberg,1250000,79,2,3,2
Constantia,13250000,2 000,3,5,4
Green Point,3250000,107,2,3,1
Newlands,4850000,894,2,4,2
Muizenberg,850000,45,1,2,1
Cape Town City Centre,1795000,63,1,1,1
Cape Town City Centre,19500000,211,3.5,3,2
Sea Point,1690000,60,1,1,None
Claremont,1395000,82,1,2,2
Claremont Upper,2850000,83,1,2,2
Sea Point,32000000,616,4.5,4,2
Gardens,2395000,57,1,1,1
Camps Bay,13950000,659,3.5,4,4
Cape Town City Centre,1295000,42,1,0.5,None
Kenilworth,4495000,495,3,6,4
Woodstock,2450000,117,2,1,3
Kirstenhof,1545000,68,1,2,None
Claremont Upper,8750000,496,4.5,4,4
Kenilworth,1600000,83,1,2,1
Waterfront,15250000,153,2.5,2,2
Green Point,2200000,47,1,2,1
Salt River,1950000,None,2,3,1
Marina Da Gama,2500000,342,2,2,1
Claremont,5800000,849,2.5,4,7
Plumstead,1030000,None,1,1,1
Pinelands,4595000,1 117,3,4,2
Claremont Upper,1195000,36,1,1,1
Constantia,2895000,81,1,2,2
Rosebank,1550000,82,1.5,2,1
Cape Town City Centre,2850000,72,1,1,1
Stonehurst Mountain Estate,6750000,614,3,3,4
Bantry Bay,24950000,405,4,3,2
Constantia,15995000,3 533,5,7,12
Oranjezicht,1450000,40,1,1,1
Maitland,980000,75,1,2,None
Marina Da Gama,3995000,448,2,3,1
Muizenberg,1565000,261,2,3,2
Surrey Estate,1350000,96,2,3,None
Wynberg Upper,4950000,311,2,3,3
Kenilworth,2150000,None,2.5,3,2
Plumstead,2095000,111,2.5,3,2
Belhar,1250000,305,1,2,2
Observatory,2295000,62,2,2,2
Claremont Upper,1795000,58,1,1,1
Sea Point,3299000,71,1,1,1
Claremont,2160000,59,None,None,None
Constantia,5800000,356,2,3,2
Bantry Bay,8995000,211,3.5,3,2
Sea Point,22000000,488,5,4,2
Sea Point,4950000,74,2,2,1
Constantia,4295000,1 090,3.5,5,2
Claremont,3500000,496,2,3,3
Thornton,2195000,645,2,3,2
Green Point,1800000,54,1,1,None
Muizenberg,2400000,100,2,2,1
Claremont,3450000,147,3,3,1
Pinelands,2495000,334,2,4,1
Diep River,3195000,648,3,4,2
Green Point,8995000,141,2,2,2
Claremont Upper,5000000,None,3.5,4,2
Cape Town City Centre,6999000,297,3,3,2
Rondebosch,1495000,77,1,1,1
Sunnyside,2200000,385,1.5,3,None
Mouille Point,1995000,55,1,1,None
Claremont,3495000,310,2,2,2
Cape Town City Centre,1345000,30,1,None,1
Plumstead,1450000,65,2,2,2
Cape Town City Centre,1870000,51,1,1,1
Wynberg Upper,1250000,56,1,1,1
Observatory,1950000,118,1,2,None
De Waterkant,2950000,59,1,1,1
Kenilworth Upper,2500000,125,1.5,2,1
Cape Town City Centre,1850000,50,1,1,1
Sea Point,1895000,43,1,1,None
Silvertree Estate,9350000,604,3.5,4,4
Oranjezicht,2850000,74,1,2,1
Green Point,8500000,369,3,5,2
Fresnaye,19995000,497,3,3,2
Kenilworth,4950000,703,3.5,4,4
Claremont Upper,2100000,66,1,2,None
Claremont Upper,6750000,1 309,2,5,2
Sea Point,5250000,123,2,2,1
Waterfront,15995000,132,2,2,2
Fresnaye,8200000,396,2.5,4,3
Cape Town City Centre,3500000,88,2,2,1
Observatory,3250000,136,2,3,2
Surrey Estate,1799000,496,2,5,9
Newlands,14495000,991,4,4,3
Bergvliet,1590000,72,1,2,2
Mowbray,3395000,265,1.5,3,1
Vredehoek,2695000,82,2.5,2,1
Hanover Park,389000,159,1,2,None
Kenilworth,1450000,80,1,2,1
Silvertree Estate,9350000,604,3.5,4,4
Newlands,1795000,None,1,2,1
Plumstead,2195000,243,1,3,None
Stonehurst Mountain Estate,6750000,347,5,3,4
De Waterkant,2290000,45,1,1,1
Cape Town City Centre,2195000,40,1,1,1
Sea Point,2195000,40,1,1,None
Claremont Upper,7250000,407,3.5,4,3
Marina Da Gama,2940000,1 126,3,4,4
Lotus River,1800000,276,2,6,3
Rondebosch,5100000,251,2,3,2
Claremont,1595000,83,1.5,2,2
Claremont,4650000,495,1,3,2
Vredehoek,1995000,None,1,1,1
Ocean View,695000,109,1,3,None
Kalk Bay,13495000,466,4,4,3
Wynberg,555000,None,1,1,1
Vredehoek,2400000,76,1,2,None
Wynberg,2750000,496,2,4,2
Woodstock,1050000,38,1,None,1
Constantia,5950000,1 359,4,4,8
Cape Town City Centre,1950000,58,1,1,1
Gardens,4750000,335,2,4,2
Claremont Upper,1295000,40,1,0.5,1
Kalk Bay,3700000,72,2,2,1
Gleemoor,2199000,418,1,3,2
Foreshore,2850000,61,1,1,1
Cape Town City Centre,12500000,None,2,3,2
Wynberg,1550000,206,2,3,None
Vredehoek,11395000,140,2,3,3
Cape Town City Centre,2890000,84,2,2,None
Gardens,2990000,90,1,2,2
Cape Town City Centre,2700000,64,1,1,1
Constantia,4495000,330,2,3,4
Costa Da Gama,995000,56,1,2,None
Belhar,2400000,750,3,5,1
Rondebosch,1775000,46,1,1,1
Sea Point,2750000,95,1.5,2,1
Fresnaye,13500000,415,5,5,2
Rondebosch,10995000,1 120,5,5,2
